ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-100UFOLED65MVN.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-100UFOLED65MVN-INTERIOR-SUSP-SOBREP-100W-100-277V-10000LM-REGOR-I-scaled.png,,,,,,,,,0

6039,simple,10229-200UFOLEDL65MVN,,INTERIOR SUSP SOBREP 200W 100 277V 24000LM SECUNDA III,1,0,visible,"Interior Susp Sobrep 200 W 100 277 V 24000 LM Secunda III.
\n
\nIdeal para espacios comerciales, industriales y residenciales.","Especificaciones Técnicas:
\n<ul>
\n 	<li>A través de un interruptor ajusta de 120 (16200 lm) / 160 (21120 lm) / 200 (26000 lm) Watts de acuerdo a las necesidades del espacio o proyecto.</li>
\n 	<li>LED y driver integrado.</li>
\n 	<li>Diseño para disipar adecuadamente el calor generado.</li>
\n 	<li>Pantalla de policarbonato.</li>
\n 	<li>Ángulo de apertura de 90°.</li>
\n 	<li>Protección IP65: la lámpara queda resguardada del polvo y chorros de agua en cualquier dirección.</li>
\n 	<li>Protección IK10: resistente contra impacto de objetos de 5 kg lanzados de una distancia de 40 cm.</li>
\n 	<li>Suspendido en techos altos.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>Potencia máxima de 200 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-200UFOLEDL65MVN_compressed.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-200UFOLEDL65MVN-INTERIOR-SUSP-SOBREP-200W-100-277V-24000LM-SECUNDA-III-scaled.png,,,,,,,,,0

6042,simple,10229-150UFOLED65MVN,,INTERIOR SUSP SOBREP 150W 100 277V 15000LM REGOR III,1,0,visible,"Interior Susp Sobrep 150 W 100 277 V 15000 LM Regor III.
\n
\nIdeal para aplicaciones comerciales, industriales y residenciales.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Diseño para disipar adecuadamente el calor generado.</li>
\n 	<li>Pantalla de policarbonato.</li>
\n 	<li>Ángulo de apertura de 90°.</li>
\n 	<li>Protección IP65: la lámpara queda resguardada del polvo y chorros de agua en cualquier dirección.</li>
\n 	<li>Protección IK10: resistente contra impacto de objetos de 5 kg lanzados de una distancia de 40 cm.</li>
\n 	<li>Suspendido en techos altos.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>150 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-150UFOLED65MVN.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-150UFOLED65MVN-INTERIOR-SUSP-SOBREP-150W-100-277V-15000LM-REGOR-III-scaled.png,,,,,,,,,0

6045,simple,10229-100LQLEDT65MVN,,REFLECTOR LED 100W 100-277V 6500K 8500LM IP65 ZIBAL V,1,0,visible,"Reflector Led 100 W 100-277 V 6500 K 8500 LM LP 65 Zibal V.
\n
\nIdeal para exteriores, desde calles y fachadas hasta jardines y señalización comercial.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Pantalla de cristal.</li>
\n 	<li>Ángulo de apertura de 120°.</li>
\n 	<li>Protección IP65: el reflector queda resguardado del polvo y chorros de agua en cualquier dirección.</li>
\n 	<li>Protección IK07: resistente contra impacto de objetos de 500 grs lanzados de una distancia de 40 cm.</li>
\n 	<li>Soporte de metal ajustable. Soporte de yugo. Dirige la dirección de la luz.</li>
\n 	<li>Montaje en exteriores: pared, techo, piso, jardín, etc.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>100 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-100LQLEDT65MVN.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-100LQLEDT65MVN-REFLECTOR-LED-100W-100-277V-6500K-8500LM-IP65-ZIBAL-V-scaled.png,,,,,,,,,0

6047,simple,10229-PANLED4065S,,INTERIOR SUSP LED40W100 240V6500K3500LM DOMUS I,1,0,visible,"Interior Susp Led 40 W100 240 V 6500 K 3500 LM Domus I.
\n
\nIdeal para reemplazar gabinetes en techo.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Difusor de policarbonato para proporcionar mejor distribución de la luz.</li>
\n 	<li>Ángulo de apertura de 120°.</li>
\n 	<li>Puede ser suspendido o empotrado en techos de interior.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>40 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-PANLED4065S.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-PANLED4065S-INTERIOR-SUSP-LED40W100-240V6500K3500LM-DOMUS-I-scaled.png,,,,,,,,,0

6049,simple,10229-60PANLED65MVS,,INTERIOR EMP LED 60W 100-240V 6500K DOMUS III,1,0,visible,"Interior Emp Led 60 W 100-240 V 6500 K Domus III.
\n
\nIdeal para reemplazar gabinetes en techo.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Difusor de acrílico 2x4 para proporcionar mejor distribución de la luz.</li>
\n 	<li>Ángulo de apertura de 110°.</li>
\n 	<li>Corte de empotramiento de 1.17 m x 57.8 cm.</li>
\n 	<li>Puede ser suspendido o empotrado en techos de interior.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>60 W, Luz Blanca Neutra.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-60PANLED65MVS-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-60PANLED65MVS-INTERIOR-EMP-LED-60W-100-240V-6500K-DOMUS-III-1-scaled.png,,,,,,,,,0

6054,simple,10229-18YDLED430MV65B,,INT EMPOTRADO LED 18W 100 240V 6500K 1200LM BUCARAMANGA VIII,1,0,visible,"Int Empotrado Led 18 W 100 240 V 6500 K 1200 LM Bucaramanga VIII.
\n
\nIdeal para la amplitud en techos bajos o la sofisticación en espacios más altos.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Corte de empotramiento de 19.9 cm.</li>
\n 	<li>Ángulo de apertura de 120°.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>18 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-18YDLED430MV65B.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-18YDLED430MV65B-INT-EMPOTRADO-LED-18W-100-240V-6500K-1200LM-BUCARAMANGA-VIII-scaled.png,,,,,,,,,0

6056,simple,10229-12PTLLEDR65MVB,,INTERIOR PLAFONES LED 12W 100 240V 6500K ANKAA II,1,0,visible,"Interior Plafones Led 12 W 100 240 V 6500 K Ankaa II.
\n
\nIdeal para techos bajos y habitaciones reducidas.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Difusor de policarbonato para proporcionar mejor distribución de la luz.</li>
\n 	<li>Ángulo de apertura de 100°.</li>
\n 	<li>Sobreponer en techos de interior.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>12 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-12PTLLEDR65MVB.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-12PTLLEDR65MVB-INTERIOR-PLAFONES-LED-12W-100-240V-6500K-ANKAA-II-scaled.png,,,,,,,,,0

6058,simple,10229-12YDLED430MV30B,,INT EMP LED 12W 100 240V 3000K 720LM BUCARAMANGA VII,1,0,visible,"Int Emp Led 12 W 100 240 V 3000 K 720 LM Bucaramanga VII.
\n
\nIdeal para aportar un toque moderno y elegante a cualquier espacio.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Corte de empotramiento de 15 cm.</li>
\n 	<li>Ángulo de apertura de 120°.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>Potencia de 12 W, Luz Cálida Brillante.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-12YDLED430MV30B.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-12YDLED430MV30B-INT-EMP-LED-12W-100-240V-3000K-720LM-BUCARAMANGA-VII-scaled.png,,,,,,,,,0

6060,simple,10229-18PTLLEDR65MVB,,INTERIOR PLAFONES LED 18W 100 240V 6500K ANKAA III,1,0,visible,"Interior Plafones Led 18 W 100 240 V 6500 K Ankaa III.
\n
\nIdeal para techos bajos y áreas compactas.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Difusor de policarbonato para proporcionar mejor distribución de la luz.</li>
\n 	<li>Ángulo de apertura de 100°.</li>
\n 	<li>Sobreponer en techos de interior.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>18 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-18PTLLEDR65MVB.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-18PTLLEDR65MVB-INTERIOR-PLAFONES-LED-18W-100-240V-6500K-ANKAA-III-scaled.png,,,,,,,,,0

6062,simple,10229-40PANLED40MVB,,INTERIOR EMP LED 40W 100 240V 4000K 3000LM DOMUS IV,1,0,visible,"Interior Emp Led 40 W 100 240 V 4000 K 3000 LM Domus IV.
\n
\nIdeal para oficinas, almacenes y áreas amplias que necesitan alto rendimiento y una luz agradable.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Difusor de acrílico 2x2 para proporcionar mejor distribución de la luz.</li>
\n 	<li>Ángulo de apertura de 120°.</li>
\n 	<li>Corte de empotramiento de 59 x 59 cm.</li>
\n 	<li>Puede ser suspendido o empotrado en techos de interior.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>40 W, Luz Blanca Neutra.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-40PANLED40MVB-1.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-40PANLED40MVB-1-scaled.png,,,,,,,,,0

6067,simple,10229-12YDLED430MV65B,,INT EMP LED 12W 100-240V 6500K 720LM BUCARAMANGA VII,1,0,visible,"Int Emp Led 12 W 100-240 V 6500 K 720 LM Bucaramanga VII.
\n
\nIdeal para dar un toque moderno y elegante a cualquier espacio.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Corte de empotramiento de 15 cm.</li>
\n 	<li>Ángulo de apertura de 120°.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>Potencia 12 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-12YDLED430MV65B.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-12YDLED430MV65B-INT-EMP-LED-12W-100-240V-6500K-720LM-BUCARAMANGA-VII-scaled.png,,,,,,,,,0

6069,simple,10229-50LQLEDT65MVN,,REFLECTOR LED 50W 100-277V 6500K 4500LM IP65 ZIBAL IV,1,0,visible,"Reflector Led 50 W 100-277 V 6500 K 4500 LM IP 65 Zibal IV.
\n
\nIdeal para exteriores como estacionamientos, calles, fachadas y jardines.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Pantalla de cristal.</li>
\n 	<li>Ángulo de apertura de 120°.</li>
\n 	<li>Protección IP65: el reflector queda resguardado del polvo y chorros de agua en cualquier dirección.</li>
\n 	<li>Protección IK07: resistente contra impacto de objetos de 500 grs lanzados de una distancia de 40 cm.</li>
\n 	<li>Soporte de metal ajustable. Soporte de yugo. Dirige la dirección de la luz.</li>
\n 	<li>Montaje en exteriores: pared, techo, piso, jardín, etc.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>50 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-50LQLEDT65MVN.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-50LQLEDT65MVN-REFLECTOR-LED-50W-100-277V-6500K-4500LM-IP65-ZIBAL-IV-scaled.png,,,,,,,,,0

6071,simple,10229-24PTLLEDR65MVB,,INTERIOR DEC PLAFONES LED 24W 100-240V 650 ANKAA IV,1,0,visible,"Interior Dec Plafones Led 24 W 100-240 V 650 Ankaa IV.
\n
\nIdeal para techos bajos y espacios reducidos.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Difusor de policarbonato para proporcionar mejor distribución de la luz.</li>
\n 	<li>Ángulo de apertura de 100°.</li>
\n 	<li>Sobreponer en techos de interior.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>24 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-24PTLLEDR65MVB.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-24PTLLEDR65MVB-INTERIOR-DEC-PLAFONES-LED-24W-100-240V-650-ANKAA-IV-scaled.png,,,,,,,,,0

6073,simple,10229-60YD221MVB,,INTERIOR EMPOTRADOS S/L 100-240V GX5.3 RIGEL,1,0,visible,"Interior Empotrados S/L 100-240 V Gx5.3 Rigel.
\n
\nIdeal para techos bajos y altos.","Especificaciones Técnicas:
\n<ul>
\n 	<li>Base fija.</li>
\n 	<li>Corte de empotramiento de 85 mm.</li>
\n 	<li>Tamaño compacto.</li>
\n 	<li>Compatible solo con focos MR16.</li>
\n 	<li>Potencia Máx. de 50 W.</li>
\n 	<li>Base GX5.3.</li>
\n 	<li>Compatible con focos atenuables.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-60YD221MVB.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-60YD221MVB-INTERIOR-EMPOTRADOS-SL-100-240V-GX5.3-RIGEL-scaled.png,,,,,,,,,0

6075,simple,10229-120ESLED730MV65S,,EXTERIOR IND URBANO LED 120W 100-240V 6500K INDUS III,1,0,visible,"Exterior Ind Urbano Led 120 W 100-240 V 6500 K Indus III.
\n
\nLas iluminarias de exterior se encienden automáticamente al anochecer y se apagan con la luz del día.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Difusor de policarbonato para proporcionar mejor distribución de la luz.</li>
\n 	<li>Instalación al exterior en tubo de 5 centímetros de diámetro. No incluye tubo/poste.</li>
\n 	<li>Ángulo de apertura de 120°.</li>
\n 	<li>Con una iluminación a 6500 Kelvin o luz de día brindará a tus espacios una sensación fresca, amplia, dinámica e ideal para áreas de trabajo industrial y concentración.</li>
\n 	<li>Fotocelda sobre la parte superior de la carcasa.</li>
\n 	<li>Protección IP65: la lámpara queda resguardada del polvo y chorros de agua en cualquier dirección.</li>
\n 	<li>Protección IK08: resistente contra un impacto de objetos de 1.7 kg lanzados de una distancia de 29.5 cm.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>120 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-120ESLED730MV65S.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-120ESLED730MV65S-EXTERIOR-IND-URBANO-LED-120W-100-240V-6500K-INDUS-III-scaled.png,,,,,,,,,0

6077,simple,10229-38LFCLED2251MVCCTB,,INT LED SP 38W100-240V3000LM3000-5700K,1,0,visible,"Int Led Sp 38 W 100-240 V 3000 LM 3000-5700 K.
\n
\nIdeales para instalaciones tanto en techo como suspendidas.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Ángulo de apertura de 100°.</li>
\n 	<li>1.20 metros de longitud.</li>
\n 	<li>Interruptor deslizable al interior de la pantalla para configurar la luz en Suave Cálido, Blanco Neutro o Luz de Día.</li>
\n 	<li>Interconexión mecánica hasta con 24 lámparas en serie o 15 lámparas en paralelo.</li>
\n 	<li>Suspendido o Empotrado en techo en interiores, ideal en oficinas y espacios productivos.</li>
\n 	<li>38 W, Luz Blanca Ajustable 3000 - 6500 K.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-38LFCLED2251MVCCTB.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-38LFCLED2251MVCCTB-INT-LED-SP-38W100-240V3000LM3000-5700K-scaled.png,,,,,,,,,0

6079,simple,10229-25HLED2501MV30N,,EXTERIOR MINI POSTES LED 25W 100-240V 3000K HOROLOGIUM,1,0,visible,"Exterior Mini Postes Led 25 W 100-240 V 3000 K Horologium.
\n
\nIdeal para entradas, caminos o jardines amplios.","Especificaciones Técnicas:
\n<ul>
\n 	<li>ED integrado.</li>
\n 	<li>Pantalla de rejilla.</li>
\n 	<li>Altura de 2.50 metros.</li>
\n 	<li>Ángulo de apertura de 65°.</li>
\n 	<li>Montaje en exteriores: acera, jardín, suelo rígido.</li>
\n 	<li>Protección IP65: la lámpara queda resguardada del polvo y chorros de agua en cualquier dirección.</li>
\n 	<li>Protección IK09: resistente contra un impacto de objetos de 5 kg lanzados de una distancia de 20 cm.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>Potencia de 25 W, Luz Cálida Brillante.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-25HLED2501MV30N.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Técnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-25HLED2501MV30N-EXTERIOR-MINI-POSTES-LED-25W-100-240V-3000K-HOROLOGIUM-scaled.png,,,,,,,,,0

6081,simple,10229-24YDLED430MV65B,,INTERIOR EMPOTRADOS LED 24W 100-240V 6500K BUCARAMANGA IX,1,0,visible,"Interior Empotrados Led 24 W 100-240 V 6500 K Bucaramanga IX.
\n
\nIdeal para aportar amplitud en techos bajos y realzar la grandeza en techos altos.","Especificaciones Técnicas:
\n<ul>
\n 	<li>LED integrado.</li>
\n 	<li>Corte de empotramiento de 28 cm.</li>
\n 	<li>Ángulo de apertura de 150°.</li>
\n 	<li>No genera calor.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>24 W, Luz Suave Cálida.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-24YDLED430MV65B.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Técnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-24YDLED430MV65B-INTERIOR-EMPOTRADOS-LED-24W-100-240V-6500K-BUCARAMANGA-IX-scaled.png,,,,,,,,,0

6083,simple,10229-150UFOLEDL65MVN,,INTERIOR SUSP SOBREP 150W 100 277V 18000LM SECUNDA II,1,0,visible,"Interior Susp Sobrep 150 W 100 277 V 18000 LM Secunda II.
\n
\nIdeales para espacios comerciales, industriales o residenciales.","Especificaciones Técnicas:
\n<ul>
\n 	<li>A través de un interruptor ajusta de 90 (12150 lm) / 120 (15840 lm) / 150 (19500 lm) Watts de acuerdo a las necesidades del espacio o proyecto. En cualquier momento puedes modificar la potencia.</li>
\n 	<li>LED y driver integrado.</li>
\n 	<li>Diseño para disipar adecuadamente el calor generado.</li>
\n 	<li>Pantalla de policarbonato.</li>
\n 	<li>Ángulo de apertura de 90°.</li>
\n 	<li>Protección IP65: la lámpara queda resguardada del polvo y chorros de agua en cualquier dirección.</li>
\n 	<li>Protección IK10: resistente contra impacto de objetos de 5 kg lanzados de una distancia de 40 cm.</li>
\n 	<li>Suspendido en techos altos.</li>
\n 	<li>No emite rayos UV.</li>
\n 	<li>Potencia máxima de 150 W, Luz de Día.</li>
\n 	<li>No atenuable.</li>
\n</ul>
\n[vcex_button url=""https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-150UFOLEDL65MVN_compressed.pdf"" title=""Visit Site"" style=""flat"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Ficha Tecnica[/vcex_button]",,,taxable,,1,,,0,0,,,,,1,,,0,"ILUMINACIÓN > ILUMINACIÓN RESIDENCIAL, MARCAS > TECNOLITE",,,https://grupoascencio.com.mx/wp-content/uploads/2025/08/10229-150UFOLEDL65MVN-INTERIOR-SUSP-SOBREP-150W-100-277V-18000LM-SECUNDA-II-scaled.png,,,,,,,,,0

6086,simple,10229-10HLED848MV30N,,EXT MURO LED 10W30KNEGRO,1,0,visible,"Ext Muro Led 10 W 30 K Negro.
\n
